"","target_country","Date","Mission.Number","VIII.Ftr.Missions","VIII.Air.Support.Cmd","Target","Mission.Target.Type","Country","Notes","A.C.Type","Dispatched","Escorts","Recalled","RTB","Aborted","Lost.en.route","Bombed","Bombed.Opportunity","Target.Notes","Quantity","TimeOverTarget","Lost.return","Total.Lost","Interned","Crashed","Cat.E","Damaged","KIA","WIA","MIA","Claims.Destroyed","Probable","Damaged2","Gnd.Dest","Gnd.Prob","Gnd.DMG","Notes3","X4th.FG","X44.BG.H.","X91.BG.H.","X93.BG.H.","X97.BG.H.","X301.BG.H.","X303.BG.H.","X305.BG.H.","X306.BG.H.","X322.BG.M.","X323.BG.M.","X15.BS..LT.","lon","lat"
"1071","Diversion ,France","5/4/1943",54,"","","Diversion","","France","Diversion worked","B-24",13,NA,"",NA,NA,NA,NA,"","Drew up 100 fighters too early thus away from main raid","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3897123,48.8733671
"1072","Diversion ,France","11/18/1942",21,"","","Diversion","","France","","B-17",20,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3897123,48.8733671
"1073","Diversion ,France","8/16/1943",NA,"","22B","Diversion","","France","","B-26",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","Diversion","",2.3897123,48.8733671
"1074","Diversion ,France","5/1/1943",53,"","","Diversion","Brittany","France","","B-24",24,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3897123,48.8733671
"1075","Diversion ,France","9/26/1943",103,"","","Diversion","","France","","B-24",37,NA,"",NA,NA,NA,37,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3897123,48.8733671
"1076","Diversion ,France","8/24/1943",NA,"","33A","Diversion","","France","To cov er B-17s","B-26",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3897123,48.8733671
"1077","Diversion ,France","1/13/1943",29,"","","Diversion","","France","","B-24",16,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","Diversion","","","","","","","","","","",2.3897123,48.8733671
"1078","Diversion ,France","11/7/1942",16,"","","Diversion","","France","","B-24",7,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3897123,48.8733671
"1079","Diversion ,France","5/4/1943",54,"","","Diversion","","France","Diversion worked","B-17",20,NA,"",NA,NA,NA,NA,"","Drew up 100 fighters too early thus away from main raid","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3897123,48.8733671
"1080","Diversion ,France","8/24/1943",NA,"","33B","Diversion","","France","To cov er B-17s","B-26",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3897123,48.8733671
"1081","Diversion ,France","8/24/1943",86,"","","Diversion","","France","","B-17",36,NA,"",NA,NA,NA,35,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3897123,48.8733671
"1082","Diversion ,Netherlands","8/2/1943",NA,"","13B","Diversion","","Netherlands","","B-26B",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",4.8830912,52.3624805
"1083","Diversion ,North Sea","3/17/1943",44,"","","Diversion","","North Sea","Weather recall","B-24",28,NA,"28",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",3.515625,56.511018
"1084","Diversion ,North Sea","5/19/1943",59,"","","Diversion","","North Sea","","B-24",24,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",3.515625,56.511018
"1085","Dol de Bretagne ,France","6/18/1944",NA,"","x","Dol de Bretagne","Fighter Sweep","France","","P-51",47,NA,"",NA,NA,NA,NA,"","","","",NA,"3",NA,NA,"",NA,NA,NA,3,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",-1.753965,48.54969
"1086","Dollbergen ,Germany","8/5/1944",519,"","","Dollbergen","Factory","Germany","Force 2","B-17",NA,NA,"",NA,NA,NA,72,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",10.183111,52.4071695
"1087","Domleger ,France","6/16/1944",416,"","","Domleger","V-Weapons","France","","B-24",NA,NA,"",NA,NA,NA,43,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.085648,50.1594285
"1088","Domleger ,Germany","6/14/1944",412,"","","Domleger","City","Germany","","B-24",NA,NA,"",NA,NA,NA,44,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.0895632,50.1636428
"1089","Dortmund/Harpenerweg ,Germany","2/23/1945",NA,"","","Dortmund/Harpenerweg","","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","Dortmund/Harpenerweg","","","","","",7.2109064,51.5444442
"1090","Douai ,France","9/9/1943",93,"","","Douai","Escort","France","","P-47",NA,215,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"",NA,NA,NA,1,1,"0",0,NA,NA,NA,"","","","","","","","","","","","","",3.080602,50.367874
"1091","Douai ,France","6/22/1944",432,"","","Douai","Railroad","France","","B-17",NA,NA,"",NA,NA,NA,1,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",3.080602,50.367874
"1092","Douai ,France","9/9/1943",93,"","","Douai","Industry","France","Near Paris","B-17",87,NA,"",NA,NA,NA,68,"","","","903",NA,"2",NA,NA,"",21,NA,3,21,16,"2",9,NA,NA,NA,"","","","","","","","","","","","","",3.080602,50.367874
"1093","Douai ,France","9/9/1943",93,"","","Douai","Industry","France","Near Paris","",NA,NA,"",NA,NA,NA,NA,"48","secondary Beaumont Suroise Airfield","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",3.080602,50.367874
"1094","Douai ,France","6/22/1944",432,"","","Douai","Railroad","France","","B-17",NA,NA,"",NA,NA,NA,12,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",3.080602,50.367874
"1095","Doullens ,France","6/25/1944",441,"","","Doullens","Transportation","France","","B-24",NA,NA,"",NA,NA,NA,12,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.341069,50.157413
"1096","Doullens ,France","8/7/1944",527,"","","Doullens","Transportation","France","Force 3","B-24",334,NA,"",NA,NA,NA,37,"","Bridge","","",NA,"",NA,NA,"1",45,8,1,0,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.341069,50.157413
"1097","Doullens road junction ,France","7/17/1944",478,"","","Doullens road junction","Tactical","France","","B-17",NA,NA,"",NA,NA,NA,12,"","Doullens road junction","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.341069,50.157413
"1098","Dresden ,Germany","9/13/1944",NA,"","","Dresden","","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","Dresden","","","","","",13.7372621,51.0504088
"1099","Dresden ,Germany","1/20/1945",NA,"","","Dresden","","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","Dresden","","","","","",13.7372621,51.0504088
"1100","Dresden ,Germany","4/4/1945",NA,"","","Dresden","","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","Dresden","","","","","",13.7372621,51.0504088
"1101","Dresden ,Germany","1/17/1945",NA,"","","Dresden","","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","Dresden","","","","","",13.7372621,51.0504088
"1102","Dreux ,France","6/13/1944",409,"","","Dreux","Airfield","France","","B-17",NA,NA,"",NA,NA,NA,52,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",1.370889,48.736134
"1103","Dreux ,France","6/17/1944",418,"","","Dreux","Airfield","France","","B-24",NA,NA,"",NA,NA,NA,1,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",1.370889,48.736134
"1104","Dreux ,France","6/10/1944",403,"","","Dreux","Airfield","France","","B-24",NA,NA,"",NA,NA,NA,26,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",1.370889,48.736134
"1105","Drohobycz ,Poland","6/25/1944",NA,"","","Drohobycz","Oil","Poland","Shuttle Mission to Italy aborted due to weather","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",23.5123193,49.3580116
"1106","Drohobycz ,Poland","6/26/1944",NA,"","","Drohobycz","Oil","Poland","Shuttle Mission to Italy, launched from Poltava","B-17",NA,72,"",NA,1,NA,71,"","Marshalling yards also","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",23.5123193,49.3580116
"1107","Drohobycz ,Poland","6/26/1944",NA,"","","Drohobycz","Escort","Poland","Launched from Mirgorad. P-51s from 15th AF picked up duties 1 hour after bombing.","P-51",NA,55,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",23.5123193,49.3580116
"1108","Druex ,France","6/24/1944",438,"","","Druex","Airfield","France","","B-24",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",1.370889,48.736134
"1109","Druex ,France","7/4/1944",451,"","","Druex","Airfield","France","","B-17",300,NA,"",NA,220,NA,24,"","","","",NA,"1",NA,NA,"2",37,NA,1,9,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",1.370889,48.736134
"1110","Druex ,France","6/22/1944",432,"","","Druex","Airfield","France","","B-24",NA,NA,"",NA,NA,NA,NA,"1","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",1.370889,48.736134
"1111","Duevy ,France","8/7/1944",527,"","","Duevy","Transportation","France","Force 1","B-24",NA,NA,"",NA,NA,NA,24,"","Bridge","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.857374,49.2371989
"1112","Dugny ,France","6/28/1944",445,"","","Dugny","Oil","France","","B-17",NA,NA,"",NA,NA,NA,NA,"","Oil depot","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.416983,48.952179
"1113","Dunkirk ,France","2/27/1943",NA,"","","Dunkirk","Escort","France","","Spitfire V",24,NA,"",NA,NA,NA,NA,"","Escorting Venturas","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","X","","","","","","","","","","","",2.3767763,51.0343684
"1114","Dunkirk ,France","2/15/1943",35,"","","Dunkirk","Port","France","Ships in the port","B-24",23,NA,"",NA,NA,NA,21,"","","62","1540",NA,"2",NA,NA,"1",7,1,NA,24,3,"1",NA,NA,NA,NA,"","","Dunkirk","","","","","","","","","","",2.3767763,51.0343684
"1115","Dunkirk ,France","2/26/1943",NA,"","","Dunkirk","Escort","France","76 Sorties, 3 missions","Spitfire V",26,NA,"",NA,NA,NA,NA,"","Escorting Venturas","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","Dunkirk","","","","","","","","","","","",2.3767763,51.0343684
"1116","Duren ,Germany","10/20/1943",116,"","","Duren","Industry","Germany","3 gunners died of O2 failure","B-17",170,NA,"",60,NA,NA,97,"","Bombed at 30,000 feet","","1413-1416",NA,"9",NA,NA,"1",10,4,8,85,4,"1",1,NA,NA,NA,"","","","","","","","","","","","","",6.481105,50.8029513
"1117","Duren ,Germany","1/30/1944",202,"","","Duren","OBOE","Germany","MK II Test","B-17",1,NA,"",NA,NA,NA,1,"","","4000","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.481105,50.8029513
"1118","Duren ,Germany","7/21/1944",486,"","","Duren","Factory","Germany","1 AD","B-24",96,NA,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",12,NA,NA,20,NA,"",NA,NA,NA,NA,"","","","","","","","Lugwigshafen","","","","","",6.481105,50.8029513
"1119","Duren ,Germany","10/20/1943",116,"","","Duren","Industry","Germany","1st Bombardment Division","B-17",NA,NA,"",NA,NA,NA,NA,"42","Woensdrecht A/F","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.481105,50.8029513
"1120","Dusseldorf ,Germany","12/28/1943",167,"","","Dusseldorf","Oboe","Germany","Photoflash","B-17",1,NA,"",NA,NA,NA,1,"","","4000","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.7734556,51.2277411
"1121","Ebelsbach ,Germany","7/21/1944",486,"","","Ebelsbach","Factory","Germany","1 AD","B-17",NA,NA,"",NA,NA,NA,70,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",10.6736086,49.9867381
"1122","Ecalles sur Bucky ,France","2/28/1944",237,"","","Ecalles sur Bucky","V-Weapons","France","","B-24",81,NA,"",NA,NA,NA,49,"","","","",NA,"",NA,NA,"1",3,NA,NA,3,19,"1",0,NA,NA,NA,"","","","","","","","","","","","","",1.1070947,49.3668778
"1123","Ecalles sur Bucky ,France","2/28/1944",237,"","","Ecalles sur Bucky","Escort","France","","P-47",NA,91,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",1.1070947,49.3668778
"1124","Ehrang ,Germany","11/27/1944",NA,"","","Ehrang","","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","Ehrang","","","","","",6.6944622,49.814097
"1125","Ehrang ,Germany","5/11/1944",351,"","","Ehrang","Railroad","Germany","","B-17",NA,NA,"",NA,NA,NA,60,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.6944622,49.814097
"1126","Eindhoven ,","3/30/1944",285,"","","Eindhoven","Airfields","","","",22,NA,"",NA,NA,NA,NA,"","Venlo, Deelen, Twente/Enschede","","",NA,"1",NA,NA,"",3,NA,NA,1,1,"0",0,NA,NA,NA,"1-0-2 Gnd","","","","","","","","","","","","",5.4697225,51.441642
"1127","Eindhoven ,","3/30/1944",285,"","","Eindhoven","Airfields","","","P-47",NA,50,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",5.4697225,51.441642
"1128","Eindhoven ,","3/30/1944",285,"","","Eindhoven","Airfields","","","P-47",24,NA,"",NA,NA,NA,NA,"","Sosterburg","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",5.4697225,51.441642
"1129","Eindhoven ,Germany","8/9/1944",533,"","","Eindhoven","Factory","Germany","Force 2","B-17",NA,NA,"",NA,NA,NA,12,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",5.454002,51.436215
"1130","Eindhoven ,Netherlands","7/5/1944",453,"","","Eindhoven","Airfield","Netherlands","","B-24",NA,NA,"",NA,NA,NA,13,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",5.4697225,51.441642
"1131","Eindhoven ,Netherlands","6/14/1944",412,"","","Eindhoven","Airfield","Netherlands","","B-24",NA,NA,"",NA,NA,NA,63,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",5.4697225,51.441642
"1132","Eindhoven ,Netherlands","8/25/1944",NA,"","","Eindhoven","","Netherlands","","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","Eindhoven","","","","","",5.4697225,51.441642
"1133","Eindhoven ,Netherlands","2/14/1944",222,"","","Eindhoven","Airfield","Netherlands","Dive Dombing test","P-47",48,NA,"",NA,NA,NA,NA,"46","Gilze-Rijen","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,0,0,4,"","","","","","","","","","","","","",5.4697225,51.441642
"1134","Eisenach-Merseburg ,Germany","8/24/1944",NA,"","","Eisenach-Merseburg","","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","Eisenach-Merseburg","","","","","",11.9825862,51.3190074
"1135","Eisenborn ,Germany","8/9/1944",533,"","","Eisenborn","Factory","Germany","Force 1","B-17",NA,NA,"",NA,NA,NA,56,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.1404959,49.6153071
"1136","Emden ,Germany","12/11/1943",151,"","","Emden","Escort","Germany","","P-51B",NA,44,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"1",1,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1137","Emden ,Germany","9/27/1943",104,"","","Emden","Port","Germany","","P-47",NA,262,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"1",1,NA,NA,1,21,"2",6,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1138","Emden ,Germany","10/14/1943",115,"","","Emden","Port","Germany","Fly a Emden diversion due to weather formup problems","B-24",60,NA,"",31,NA,NA,29,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1139","Emden ,Germany","10/2/1943",106,"","","Emden","Industry","Germany","2 PPF ships","B-17",349,NA,"",NA,NA,NA,339,"","","","1557-1603",NA,"2",NA,NA,"",34,NA,2,21,15,"6",12,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1140","Emden ,Germany","12/11/1943",151,"","","Emden","Industry","Germany","","B-17",490,NA,"",NA,NA,NA,437,"","","","1220-1312",NA,"15",NA,NA,"1",120,2,20,165,86,"22",23,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1141","Emden ,Germany","9/27/1943",104,"","","Emden","Port","Germany","","B-17",308,NA,"",NA,NA,NA,246,"","","","0958-1008",NA,"7",NA,NA,"1",78,1,18,71,32,"7",24,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1142","Emden ,Germany","12/11/1943",151,"","","Emden","Industry","Germany","","B-24",93,NA,"",NA,NA,NA,86,"","","","1220-1312",NA,"2",NA,NA,"",18,NA,NA,20,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1143","Emden ,Germany","12/11/1943",151,"","","Emden","Escort","Germany","","P-47",NA,313,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"1",3,1,NA,3,21,"0",7,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1144","Emden ,Germany","12/11/1943",151,"","","Emden","Escort","Germany","","P-38",NA,31,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1145","Emden ,Germany","10/2/1943",106,"","","Emden","Escort","Germany","","P-47",NA,227,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",1,NA,NA,NA,5,"3",1,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1146","Emden ,Germany","5/21/1943",60,"","","Emden","U-Boat Pens","Germany","Air to Air rockets by German Fighters reported","B-17",63,NA,"",NA,NA,NA,46,"","","","1244-1246",NA,"5",NA,NA,"2",9,2,5,50,31,"6",6,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1147","Emden ,Germany","5/15/1943",57,"","","Emden","U-Boat Pens","Germany","","B-17",80,NA,"",NA,NA,NA,59,"","","","1056-1103",NA,"1",NA,NA,"",9,NA,NA,10,14,"3",1,NA,NA,NA,"","","","","","","","","","","","","",7.2060095,53.3594029
"1148","Emmerich ,Germany","11/12/1943",129,"","","Emmerich","","Germany","PPF Test","B-17",1,NA,"",NA,NA,NA,1,"","","","2115",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.2517303,51.8395929
"1149","Emmerich ,Germany","11/29/1943",142,"","","Emmerich","City","Germany","Photoflash","B-17",1,NA,"",NA,NA,NA,1,"","","4000","2108",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.2517303,51.8395929
"1150","Emmerich ,Germany","6/14/1944",412,"","","Emmerich","Oil","Germany","","B-24",NA,NA,"",NA,NA,NA,61,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.2517303,51.8395929
"1151","Emmerich ,Germany","11/12/1943",128,"","","Emmerich","","Germany","PPF test Hits Rees instead","B-17",1,NA,"",NA,NA,NA,1,"","","","2057",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.2517303,51.8395929
"1152","Emmerich ,Germany","1/27/1944",197,"","","Emmerich","OBOE","Germany","MK II Test","B-17",1,NA,"",NA,NA,NA,1,"","","4000","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.2517303,51.8395929
"1153","Epinal ,France","5/11/1944",350,"","","Epinal","Railroad","France","","B-24",76,NA,"",NA,NA,NA,68,"","","","",NA,"3",NA,NA,"",NA,NA,NA,30,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.449403,48.172402
"1154","Epinal ,France","5/11/1944",350,"","","Epinal","Railroad","France","","B-24",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.449403,48.172402
"1155","Epinal ,France","5/23/1944",364,"","","Epinal","Rail","France","","B-17",NA,NA,"",NA,NA,NA,36,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.449403,48.172402
"1156","Epinal ,France","5/11/1944",350,"","","Epinal","Railroad","France","","B-24",NA,NA,"",NA,NA,NA,NA,"1","Caens AF","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",6.449403,48.172402
"1157","Eppingen ,Germany","7/11/1944",466,"","","Eppingen","Factory","Germany","2 AD","B-24",NA,NA,"",NA,NA,NA,8,"","Eppingen","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.9092339,49.1379832
"1158","Equihen ,France","6/10/1944",403,"","","Equihen","Communications","France","","B-17",NA,NA,"",NA,NA,NA,24,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",1.571677,50.679432
"1159","Erding  ,Germany","4/24/1944",315,"","","Erding ","Aircraft","Germany","","B-17",281,NA,"",NA,NA,NA,109,"","Erding Air Depot","","",NA,"27",NA,NA,"",112,4,22,260,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",11.9188758,48.3114648
"1160","Erfurt ,Germany","7/20/1944",484,"","","Erfurt","Factory","Germany","2 AD","B-24",460,NA,"",NA,NA,NA,123,"","Erurt Nord","","",NA,"1",NA,NA,"",31,NA,2,9,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",11.02988,50.9847679
"1161","Erfurt ,Germany","7/20/1944",484,"","","Erfurt","Factory","Germany","2 AD","B-24",NA,NA,"",NA,NA,NA,11,"","Erfurt/Bindersleben Airfield","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",11.02988,50.9847679
"1162","Escort ,France","8/31/1943",88,"","","Escort","Escort","France","","P-47",NA,160,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"",NA,NA,NA,2,2,"1",1,NA,NA,NA,"","","","","","","","","","","","","",2.3264582,48.8672948
"1163","Escort ,Germany","11/11/1943",127,"","","Escort","Escort","Germany","","P-47",NA,342,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",9.165094,48.77706
